staff_index,staff_name,openalex_author_id_short,openalex_author_id_full,author_display_name,author_match_score,author_match_confidence,work_id,title,publication_year,publication_date,raw_author_name,author_position,is_corresponding,paper_confidence,paper_confidence_score,paper_confidence_reasons,paper_has_oxford_affiliation,paper_affiliation_score,paper_time_score,paper_name_score,doi,work_type,cited_by_count,language,is_oa,oa_status,oa_url,landing_page_url,pdf_url,source_id,source_name,source_type,source_is_oa,source_issn_l,volume,issue,first_page,last_page,institutions_distinct_count,countries_distinct_count,topics_json,primary_topic_json,snapshot_source
6,Douglas Leasure,A5068650951,https://openalex.org/A5068650951,Douglas Leasure,0.9,high,doi:10.31219/osf.io/pz38h_v1,How accurate are high resolution settlement maps at predicting population counts in data scarce settings?,2025.0,2025-01-01,Douglas Leasure,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.31219/osf.io/pz38h_v1,,0,,,,,https://www.doi.org/10.31219/osf.io/pz38h_v1,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
6,Douglas Leasure,A5068650951,https://openalex.org/A5068650951,Douglas Leasure,0.9,high,doi:10.1016/j.scitotenv.2024.176118,Elemental composition and potential toxicity of the riverine macrophyte Podostemum ceratophyllum Michx. reflects land use in eastern North America,2024.0,2024-01-01,Douglas Leasure,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1016/j.scitotenv.2024.176118,,0,,,,,https://www.doi.org/10.1016/j.scitotenv.2024.176118,,,The Science of The Total Environment,,,,,,,,1,1,[],{},staff_recent_publications_json
6,Douglas Leasure,A5068650951,https://openalex.org/A5068650951,Douglas Leasure,0.9,high,doi:10.1177/20552076241298315,‘UPDATE: I’m pregnant!’: Inferring global downloads and reasons for using menstrual tracking apps,2024.0,2024-01-01,Douglas Leasure,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1177/20552076241298315,,0,,,,,https://www.doi.org/10.1177/20552076241298315,,,Digital Health,,,,,,,,1,1,[],{},staff_recent_publications_json
6,Douglas Leasure,A5068650951,https://openalex.org/A5068650951,Douglas Leasure,0.9,high,doi:10.1016/j.socscimed.2024.117159,Social capital mediates knowledge gaps in informing sexual and reproductive health behaviours across Africa,2024.0,2024-01-01,Douglas Leasure,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1016/j.socscimed.2024.117159,,0,,,,,https://www.doi.org/10.1016/j.socscimed.2024.117159,,,Social Science and Medicine,,,,,,,,1,1,[],{},staff_recent_publications_json
6,Douglas Leasure,A5068650951,https://openalex.org/A5068650951,Douglas Leasure,0.9,high,doi:10.1038/s41558-024-01965-9,Publisher Correction: Offshoring emissions through used vehicle exports,2024.0,2024-01-01,Douglas Leasure,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1038/s41558-024-01965-9,,0,,,,,https://www.doi.org/10.1038/s41558-024-01965-9,,,Nature Climate Change,,,,,,,,1,1,[],{},staff_recent_publications_json
6,Douglas Leasure,A5068650951,https://openalex.org/A5068650951,Douglas Leasure,0.9,high,doi:10.48550/arxiv.2402.13807,Offshoring Emissions through Used Vehicle Exports,2024.0,2024-01-01,Douglas Leasure,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.48550/arxiv.2402.13807,,0,,,,,https://www.doi.org/10.48550/arxiv.2402.13807,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1111/padr.70041,Editors’ Note on the December 2025 Issue,2025.0,2025-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1111/padr.70041,,0,,,,,https://www.doi.org/10.1111/padr.70041,,,Population and Development Review,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1016/j.eclinm.2025.103303,Accounting for stillbirths in maternal health metrics: a cross-country analysis,2025.0,2025-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1016/j.eclinm.2025.103303,,0,,,,,https://www.doi.org/10.1016/j.eclinm.2025.103303,,,EClinicalMedicine,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1111/padr.70002,"Editors’ Note on Looking Backward, Looking Forward: Celebrating 50 Years of Population and Development Review",2025.0,2025-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1111/padr.70002,,0,,,,,https://www.doi.org/10.1111/padr.70002,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1101/2025.10.21.25338487,Ambient air pollution and the sex ratio at birth: a systematic review and narrative synthesis,2025.0,2025-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1101/2025.10.21.25338487,,0,,,,,https://www.doi.org/10.1101/2025.10.21.25338487,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1111/padr.12704,"Senderowicz and Maloney (2022): comment, rejoinder, and erratum",2024.0,2024-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1111/padr.12704,,0,,,,,https://www.doi.org/10.1111/padr.12704,,,Population and Development Review,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1111/padr.12703,Editors’ Note on the December 2024 Issue,2024.0,2024-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1111/padr.12703,,0,,,,,https://www.doi.org/10.1111/padr.12703,,,Population and Development Review,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1111/padr.12690,Economic Foundations of Contraceptive Transitions: Theories and a Review of the Evidence,2024.0,2024-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1111/padr.12690,,0,,,,,https://www.doi.org/10.1111/padr.12690,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1080/00324728.2024.2382152,Temperature and fertility: Evidence from Spain,2024.0,2024-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1080/00324728.2024.2382152,,0,,,,,https://www.doi.org/10.1080/00324728.2024.2382152,,,Population Studies,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1111/padr.12648,Fertility and Family Dynamics in the Aftermath of the COVID‐19 Pandemic,2024.0,2024-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1111/padr.12648,,0,,,,,https://www.doi.org/10.1111/padr.12648,,,Population and Development Review,,,,,,,,1,1,[],{},staff_recent_publications_json
7,Joshua Wilde,A5064732601,https://openalex.org/A5064732601,Joshua Wilde,0.9,high,doi:10.1111/padr.12647,Digital Trace Data and Demographic Forecasting: How Well Did Google Predict the US COVID‐19 Baby Bust?,2024.0,2024-01-01,Joshua Wilde,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1111/padr.12647,,0,,,,,https://www.doi.org/10.1111/padr.12647,,,Population and Development Review,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.4054/demres.2024.50.24,How lifespan and life years lost equate to unity,2024.0,2024-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.4054/demres.2024.50.24,,0,,,,,https://www.doi.org/10.4054/demres.2024.50.24,,,Demographic Research,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.1080/00324728.2023.2222723,Contributions of age groups and causes of death to the sex gap in lifespan variation in Europe,2023.0,2023-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.1080/00324728.2023.2222723,,0,,,,,https://www.doi.org/10.1080/00324728.2023.2222723,,,Population Studies,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.2105/ajph.2023.307332,The gap between US and best practice life expectancy is increasing,2023.0,2023-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.2105/ajph.2023.307332,,0,,,,,https://www.doi.org/10.2105/AJPH.2023.307332,,,American Journal of Public Health,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.1136/jech-2023-220385,Reversals in past long-term trends in educational inequalities in life expectancy for selected European countries,2023.0,2023-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.1136/jech-2023-220385,,0,,,,,https://www.doi.org/10.1136/jech-2023-220385,,,Journal of Epidemiology and Community Health,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.1126/sciadv.add9038,A global assessment of the impact of violence on lifetime uncertainty,2023.0,2023-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.1126/sciadv.add9038,,0,,,,,https://www.doi.org/10.1126/sciadv.add9038,,,Science Advances,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.1038/s41598-022-26907-3,Evaluation of age-specific causes of death in the context of the Italian longevity transition,2022.0,2022-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.1038/s41598-022-26907-3,,0,,,,,https://www.doi.org/10.1038/s41598-022-26907-3,,,Scientific reports,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.1038/s41562-022-01450-3,Life expectancy changes since COVID-19,2022.0,2022-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.1038/s41562-022-01450-3,,0,,,,,https://www.doi.org/10.1038/s41562-022-01450-3,,,Nature Human Behaviour,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.1093/ije/dyac184,Socio-demographic inequalities and excess non-COVID-19 mortality during the COVID-19 pandemic: a data-driven analysis of 1 069 174 death certificates in Mexico,2022.0,2022-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.1093/ije/dyac184,,0,,,,,https://www.doi.org/10.1093/ije/dyac184,,,International Journal of Epidemiology,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.1016/j.tpb.2022.08.003,Drewnowski’s index to measure lifespan variation: revisiting the Gini coefficient of the life table,2022.0,2022-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.1016/j.tpb.2022.08.003,,0,,,,,https://www.doi.org/10.1016/j.tpb.2022.08.003,,,Theoretical Population Biology,,,,,,,,1,1,[],{},staff_recent_publications_json
8,José Manuel Aburto,A5125102852,https://openalex.org/A5125102852,José Manuel Aburto,0.72,medium,doi:10.1073/pnas.2205813119,Significant impacts of the COVID-19 pandemic on race/ethnic differences in US mortality,2022.0,2022-01-01,José Manuel Aburto,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,10.1073/pnas.2205813119,,0,,,,,https://www.doi.org/10.1073/pnas.2205813119,,,Proceedings of the National Academy of Sciences,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.31235/osf.io/bu92v_v1,Mortality Patterns in the Intersex Population,2026.0,2026-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.31235/osf.io/bu92v_v1,,0,,,,,https://www.doi.org/10.31235/osf.io/bu92v_v1,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.31235/osf.io/hney5_v1,"Marital Separation, BMI Decline, and the Myth of the Revenge Body",2025.0,2025-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.31235/osf.io/hney5_v1,,0,,,,,https://www.doi.org/10.31235/osf.io/hney5_v1,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.1177/00221465251320079,"Breaking bonds, changing habits: understanding health behaviors during and after marital dissolution",2025.0,2025-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1177/00221465251320079,,0,,,,,https://www.doi.org/10.1177/00221465251320079,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.1111/padr.12687,Progress Stalled? The Uncertain Future of Mortality in High‐Income Countries,2024.0,2024-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1111/padr.12687,,0,,,,,https://www.doi.org/10.1111/padr.12687,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.1093/ije/dyae127,Midlife health in Britain and the United States: a comparison of two nationally representative cohorts,2024.0,2024-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1093/ije/dyae127,,0,,,,,https://www.doi.org/10.1093/ije/dyae127,,,International Journal of Epidemiology,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.31235/osf.io/caswv,Why is life expectancy in England and Wales falling behind? A cause-of-death decomposition approach.,2024.0,2024-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.31235/osf.io/caswv,,0,,,,,https://www.doi.org/10.31235/osf.io/caswv,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.1093/pnasnexus/pgae058,"The impact of early death on birth counts in the United States, 1950 to 2019",2024.0,2024-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1093/pnasnexus/pgae058,,0,,,,,https://www.doi.org/10.1093/pnasnexus/pgae058,,,PNAS Nexus,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.31235/osf.io/h8w53,"Breaking Bonds, Changing Habits: Understanding Health Behaviors during and after Marital Dissolution",2024.0,2024-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.31235/osf.io/h8w53,,0,,,,,https://www.doi.org/10.31235/osf.io/h8w53,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.1093/ije/dyae024,US exceptionalism? International trends in midlife mortality,2024.0,2024-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1093/ije/dyae024,,0,,,,,https://www.doi.org/10.1093/ije/dyae024,,,International Journal of Epidemiology,,,,,,,,1,1,[],{},staff_recent_publications_json
10,Andrea Tilstra,A5037746846,https://openalex.org/A5037746846,Andrea Tilstra,0.9,high,doi:10.1038/s41467-024-46582-4,Projecting the long-term effects of the COVID-19 pandemic on U.S. population structure,2024.0,2024-01-01,Andrea Tilstra,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1038/s41467-024-46582-4,,0,,,,,https://www.doi.org/10.1038/s41467-024-46582-4,,,Nature Communications,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1038/s43247-025-03153-9,An outbreak of highly pathogenic avian influenza H5N1 could impact the dairy cattle sector and the broader economy in the United States,2026.0,2026-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1038/s43247-025-03153-9,,0,,,,,https://www.doi.org/10.1038/s43247-025-03153-9,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1016/j.lanmic.2025.101144,Severe acute respiratory syndrome (SARS) mathematical models and disease parameters: a systematic review,2025.0,2025-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1016/j.lanmic.2025.101144,,0,,,,,https://www.doi.org/10.1016/j.lanmic.2025.101144,,,The Lancet Microbe,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1126/sciadv.adu8678,Socioeconomic and temporal heterogeneity in SARS-CoV-2 exposure and disease in England from May 2020 to February 2023,2025.0,2025-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1126/sciadv.adu8678,,0,,,,,https://www.doi.org/10.1126/sciadv.adu8678,,,Science Advances,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1038/s41467-025-59554-z,A mathematical model of H5N1 influenza transmission in US dairy cattle,2025.0,2025-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1038/s41467-025-59554-z,,0,,,,,https://www.doi.org/10.1038/s41467-025-59554-z,,,Nature Communications,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1093/jacamr/dlaf088,Associations between antibiotic consumption intensity and extended-spectrum cephalosporin resistance in nursing homes: a retrospective ecological study,2025.0,2025-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1093/jacamr/dlaf088,,0,,,,,https://www.doi.org/10.1093/jacamr/dlaf088,,,JAC-Antimicrobial Resistance,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1016/s2214-109x(24)00379-6,"Lassa fever outbreaks, mathematical models, and disease parameters: a systematic review and meta-analysis",2024.0,2024-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1016/s2214-109x(24)00379-6,,0,,,,,https://www.doi.org/10.1016/s2214-109x(24)00379-6,,,The Lancet Global Health,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1016/s1473-3099(24)00374-8,Ebola virus disease mathematical models and epidemiological parameters: a systematic review,2024.0,2024-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1016/s1473-3099(24)00374-8,,0,,,,,https://www.doi.org/10.1016/s1473-3099(24)00374-8,,,The Lancet Infectious Diseases,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.3389/fepid.2024.1308974,Optimal approaches for COVID-19 control: the use of vaccines and lockdowns across societal groups,2024.0,2024-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.3389/fepid.2024.1308974,,0,,,,,https://www.doi.org/10.3389/fepid.2024.1308974,,,Frontiers in Epidemiology,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1371/journal.pcbi.1012141,The impact of health inequity on spatial variation of COVID-19 transmission in England,2024.0,2024-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1371/journal.pcbi.1012141,,0,,,,,https://www.doi.org/10.1371/journal.pcbi.1012141,,,PLOS Computational Biology,,,,,,,,1,1,[],{},staff_recent_publications_json
11,Thomas Rawson,A5049683887,https://openalex.org/A5049683887,Thomas Rawson,0.9,high,doi:10.1038/s41467-023-44062-9,Author Correction: Epidemiological drivers of transmissibility and severity of SARS-CoV-2 in England,2023.0,2023-01-01,Thomas Rawson,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,10.1038/s41467-023-44062-9,,0,,,,,https://www.doi.org/10.1038/s41467-023-44062-9,,,Nature Communications,,,,,,,,1,1,[],{},staff_recent_publications_json
12,Andrea Aparicio Castro,A5009308391,https://openalex.org/A5009308391,Andrea Aparicio Castro,0.45,low,doi:10.1177/01979183251352404,"Estimating and Conditional Forecasting Bilateral Migration Flows Between South America and Europe, 1985–2050",2025.0,2025-01-01,Andrea Aparicio Castro,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,10.1177/01979183251352404,,0,,,,,https://www.doi.org/10.1177/01979183251352404,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
12,Andrea Aparicio Castro,A5009308391,https://openalex.org/A5009308391,Andrea Aparicio Castro,0.45,low,doi:10.1093/jrsssa/qnad127,A Bayesian approach to estimate annual bilateral migration flows for South America using census data,2024.0,2024-01-01,Andrea Aparicio Castro,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,10.1093/jrsssa/qnad127,,0,,,,,https://www.doi.org/10.1093/jrsssa/qnad127,,,Journal of the Royal Statistical Society Series A: Statistics in Society,,,,,,,,1,1,[],{},staff_recent_publications_json
12,Andrea Aparicio Castro,A5009308391,https://openalex.org/A5009308391,Andrea Aparicio Castro,0.45,low,doi:10.3389/fsoc.2023.1139258,The economic impact of the COVID-19 pandemic on ethnic minorities in Manchester: lessons from the early stage of the pandemic.,2023.0,2023-01-01,Andrea Aparicio Castro,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,10.3389/fsoc.2023.1139258,,0,,,,,https://www.doi.org/10.3389/fsoc.2023.1139258,,,Frontiers in sociology,,,,,,,,1,1,[],{},staff_recent_publications_json
12,Andrea Aparicio Castro,A5009308391,https://openalex.org/A5009308391,Andrea Aparicio Castro,0.45,low,doi:10.1186/s12879-021-06371-6,Hospital length of stay for COVID-19 patients: Data-driven methods for forward planning,2021.0,2021-01-01,Andrea Aparicio Castro,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,10.1186/s12879-021-06371-6,,0,,,,,https://www.doi.org/10.1186/s12879-021-06371-6,,,BMC Infectious Diseases,,,,,,,,1,1,[],{},staff_recent_publications_json
12,Andrea Aparicio Castro,A5009308391,https://openalex.org/A5009308391,Andrea Aparicio Castro,0.45,low,doi:10.23889/ijpds.v5i4.1411,"Length of Stay in ICU of Covid-19 Patients in England, March - May 2020",2021.0,2021-01-01,Andrea Aparicio Castro,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,10.23889/ijpds.v5i4.1411,,0,,,,,https://www.doi.org/10.23889/ijpds.v5i4.1411,,,International Journal for Population Data Science,,,,,,,,1,1,[],{},staff_recent_publications_json
12,Andrea Aparicio Castro,A5009308391,https://openalex.org/A5009308391,Andrea Aparicio Castro,0.45,low,doi:10.21203/rs.3.rs-56855/v1,Hospital Length of Stay For COVID-19 Patients: Data-Driven Methods for Forward Planning,2020.0,2020-01-01,Andrea Aparicio Castro,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,10.21203/rs.3.rs-56855/v1,,0,,,,,https://www.doi.org/10.21203/rs.3.rs-56855/v1,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
12,Andrea Aparicio Castro,A5009308391,https://openalex.org/A5009308391,Andrea Aparicio Castro,0.45,low,doi:10.15446/rcs.v38n2.54885,De cómo los lugares con contextos dominados por la desigualdad vuelven ineficaces las labores de las instituciones del Estado,2015.0,2015-01-01,Andrea Aparicio Castro,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,10.15446/rcs.v38n2.54885,,0,,,,,https://www.doi.org/10.15446/rcs.v38n2.54885,,,Revista Colombiana de Sociología,,,,,,,,1,1,[],{},staff_recent_publications_json
12,Andrea Aparicio Castro,A5009308391,https://openalex.org/A5009308391,Andrea Aparicio Castro,0.45,low,doi:10.2139/ssrn.3949593,The Economic Impact of the COVID-19 Pandemic on Ethnic Minorities in Manchester,,,Andrea Aparicio Castro,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,10.2139/ssrn.3949593,,0,,,,,https://www.doi.org/10.2139/ssrn.3949593,,,,,,,,,,,1,1,[],{},staff_recent_publications_json
